State,Date,OffAge,OffAge,OffAge,OffAge
,,count,mean,min,max
Washington,1978-01-01,9,27.88888888888889,18.0,48.0
Washington,1978-02-01,7,34.142857142857146,22.0,69.0
Washington,1978-03-01,14,32.57142857142857,19.0,67.0
Washington,1978-04-01,8,32.25,19.0,49.0
Washington,1978-05-01,14,38.642857142857146,12.0,64.0
Washington,1978-06-01,7,31.142857142857142,18.0,54.0
Washington,1978-07-01,8,27.375,11.0,52.0
Washington,1978-08-01,13,29.384615384615383,15.0,46.0
Washington,1978-09-01,13,31.307692307692307,18.0,52.0
Washington,1978-10-01,10,26.7,17.0,53.0
Washington,1978-11-01,11,36.81818181818182,16.0,63.0
Washington,1978-12-01,6,46.166666666666664,24.0,73.0
Washington,1979-01-01,10,28.2,16.0,51.0
Washington,1979-02-01,12,31.416666666666668,15.0,67.0
Washington,1979-03-01,15,35.8,16.0,58.0
Washington,1979-04-01,8,33.25,20.0,49.0
Washington,1979-05-01,6,26.166666666666668,17.0,50.0
Washington,1979-06-01,11,24.545454545454547,13.0,37.0
Washington,1979-07-01,12,31.666666666666668,17.0,64.0
Washington,1979-08-01,9,32.0,16.0,66.0
Washington,1979-09-01,14,35.57142857142857,22.0,63.0
Washington,1979-10-01,8,31.125,14.0,55.0
Washington,1979-11-01,15,38.2,19.0,61.0
Washington,1979-12-01,15,36.8,19.0,63.0
Washington,1980-01-01,16,32.75,14.0,63.0
Washington,1980-02-01,6,30.0,20.0,52.0
Washington,1980-03-01,13,24.615384615384617,18.0,40.0
Washington,1980-04-01,10,33.1,16.0,60.0
Washington,1980-05-01,19,28.526315789473685,17.0,41.0
Washington,1980-06-01,20,33.75,20.0,68.0
Washington,1980-07-01,17,31.764705882352942,19.0,55.0
Washington,1980-08-01,14,25.571428571428573,17.0,58.0
Washington,1980-09-01,11,42.81818181818182,22.0,81.0
Washington,1980-10-01,12,30.583333333333332,11.0,65.0
Washington,1980-11-01,8,29.75,19.0,40.0
Washington,1980-12-01,15,33.53333333333333,17.0,66.0
Washington,1981-01-01,17,27.88235294117647,16.0,46.0
Washington,1981-02-01,9,33.22222222222222,23.0,42.0
Washington,1981-03-01,22,31.227272727272727,15.0,71.0
Washington,1981-04-01,10,28.3,18.0,58.0
Washington,1981-05-01,11,27.0,19.0,41.0
Washington,1981-06-01,14,29.428571428571427,17.0,51.0
Washington,1981-07-01,6,34.0,18.0,72.0
Washington,1981-08-01,9,28.22222222222222,16.0,42.0
Washington,1981-09-01,13,34.30769230769231,17.0,59.0
Washington,1981-10-01,13,30.076923076923077,22.0,47.0
Washington,1981-11-01,6,27.0,17.0,37.0
Washington,1981-12-01,10,31.8,20.0,64.0
Washington,1982-01-01,10,23.8,14.0,37.0
Washington,1982-02-01,8,28.5,17.0,40.0
Washington,1982-03-01,7,30.0,14.0,42.0
Washington,1982-04-01,15,27.466666666666665,17.0,40.0
Washington,1982-05-01,11,35.27272727272727,12.0,73.0
Washington,1982-06-01,17,27.58823529411765,14.0,40.0
Washington,1982-07-01,12,29.833333333333332,14.0,59.0
Washington,1982-08-01,14,28.0,14.0,44.0
Washington,1982-09-01,12,30.083333333333332,22.0,42.0
Washington,1982-10-01,10,42.4,29.0,67.0
Washington,1982-11-01,9,29.11111111111111,18.0,59.0
Washington,1982-12-01,12,25.916666666666668,18.0,38.0
Washington,1983-01-01,8,30.5,22.0,43.0
Washington,1983-02-01,28,30.642857142857142,17.0,64.0
Washington,1983-03-01,15,35.53333333333333,21.0,60.0
Washington,1983-04-01,12,29.166666666666668,19.0,47.0
Washington,1983-05-01,10,32.2,19.0,64.0
Washington,1983-06-01,8,28.875,19.0,43.0
Washington,1983-07-01,18,38.666666666666664,17.0,77.0
Washington,1983-08-01,14,35.214285714285715,17.0,65.0
Washington,1983-09-01,15,28.066666666666666,15.0,64.0
Washington,1983-10-01,18,34.44444444444444,12.0,64.0
Washington,1983-11-01,10,38.1,16.0,75.0
Washington,1983-12-01,18,30.61111111111111,17.0,51.0
Washington,1984-01-01,20,29.05,15.0,45.0
Washington,1984-02-01,14,36.5,16.0,67.0
Washington,1984-03-01,10,34.2,19.0,48.0
Washington,1984-04-01,17,29.88235294117647,19.0,46.0
Washington,1984-05-01,9,26.11111111111111,18.0,34.0
Washington,1984-06-01,8,35.25,17.0,73.0
Washington,1984-07-01,19,37.10526315789474,20.0,71.0
Washington,1984-08-01,8,28.625,17.0,47.0
Washington,1984-09-01,8,32.875,21.0,49.0
Washington,1984-10-01,11,31.454545454545453,18.0,41.0
Washington,1984-11-01,17,37.76470588235294,17.0,70.0
Washington,1984-12-01,8,33.25,20.0,71.0
Washington,1985-01-01,17,34.88235294117647,16.0,49.0
Washington,1985-02-01,16,35.375,20.0,60.0
Washington,1985-03-01,16,28.75,19.0,57.0
Washington,1985-04-01,15,28.2,18.0,50.0
Washington,1985-05-01,9,35.888888888888886,20.0,75.0
Washington,1985-06-01,12,28.833333333333332,18.0,38.0
Washington,1985-07-01,20,31.9,16.0,59.0
Washington,1985-08-01,18,38.0,22.0,85.0
Washington,1985-09-01,15,28.866666666666667,14.0,42.0
Washington,1985-10-01,16,36.4375,17.0,83.0
Washington,1985-11-01,11,24.363636363636363,14.0,38.0
Washington,1985-12-01,11,33.36363636363637,17.0,64.0
Washington,1986-01-01,14,30.214285714285715,15.0,67.0
Washington,1986-02-01,17,30.705882352941178,15.0,49.0
Washington,1986-03-01,15,33.8,18.0,76.0
Washington,1986-04-01,17,26.11764705882353,14.0,46.0
Washington,1986-05-01,12,27.75,18.0,46.0
Washington,1986-06-01,4,33.5,21.0,51.0
Washington,1986-07-01,16,25.9375,13.0,38.0
Washington,1986-08-01,23,31.17391304347826,17.0,64.0
Washington,1986-09-01,17,28.529411764705884,15.0,45.0
Washington,1986-10-01,11,42.81818181818182,19.0,88.0
Washington,1986-11-01,10,29.9,18.0,48.0
Washington,1986-12-01,9,34.111111111111114,21.0,48.0
Washington,1987-01-01,15,30.0,13.0,61.0
Washington,1987-02-01,9,33.0,16.0,56.0
Washington,1987-03-01,12,32.666666666666664,19.0,80.0
Washington,1987-04-01,19,38.578947368421055,16.0,74.0
Washington,1987-05-01,12,25.583333333333332,19.0,46.0
Washington,1987-06-01,18,29.166666666666668,14.0,48.0
Washington,1987-07-01,24,34.0,17.0,61.0
Washington,1987-08-01,9,37.111111111111114,15.0,67.0
Washington,1987-09-01,14,32.357142857142854,21.0,56.0
Washington,1987-10-01,18,33.27777777777778,22.0,52.0
Washington,1987-11-01,13,28.615384615384617,18.0,43.0
Washington,1987-12-01,10,36.1,20.0,68.0
Washington,1988-01-01,24,30.0,14.0,71.0
Washington,1988-02-01,19,37.473684210526315,19.0,75.0
Washington,1988-03-01,18,29.38888888888889,17.0,57.0
Washington,1988-04-01,17,28.58823529411765,17.0,73.0
Washington,1988-05-01,10,29.3,15.0,62.0
Washington,1988-06-01,14,30.071428571428573,17.0,66.0
Washington,1988-07-01,16,32.1875,15.0,56.0
Washington,1988-08-01,17,27.0,10.0,85.0
Washington,1988-09-01,13,34.92307692307692,20.0,50.0
Washington,1988-10-01,24,32.125,18.0,75.0
Washington,1988-11-01,22,29.954545454545453,18.0,44.0
Washington,1988-12-01,16,32.375,14.0,75.0
Washington,1989-01-01,14,29.142857142857142,14.0,60.0
Washington,1989-02-01,15,35.93333333333333,26.0,47.0
Washington,1989-03-01,17,30.941176470588236,19.0,49.0
Washington,1989-04-01,8,28.875,17.0,54.0
Washington,1989-05-01,14,30.285714285714285,16.0,52.0
Washington,1989-06-01,12,25.583333333333332,12.0,44.0
Washington,1989-07-01,13,34.30769230769231,15.0,53.0
Washington,1989-08-01,15,25.733333333333334,13.0,52.0
Washington,1989-09-01,16,33.4375,17.0,72.0
Washington,1989-10-01,6,35.333333333333336,17.0,56.0
Washington,1989-11-01,20,31.15,10.0,76.0
Washington,1989-12-01,7,34.0,14.0,66.0
Washington,1990-01-01,13,29.153846153846153,17.0,41.0
Washington,1990-02-01,9,33.333333333333336,19.0,53.0
Washington,1990-03-01,12,32.166666666666664,20.0,58.0
Washington,1990-04-01,17,34.411764705882355,15.0,62.0
Washington,1990-05-01,16,30.6875,18.0,72.0
Washington,1990-06-01,21,30.857142857142858,14.0,54.0
Washington,1990-07-01,17,35.76470588235294,17.0,67.0
Washington,1990-08-01,13,28.846153846153847,17.0,49.0
Washington,1990-09-01,15,34.4,14.0,83.0
Washington,1990-10-01,17,34.64705882352941,15.0,66.0
Washington,1990-11-01,20,27.85,12.0,46.0
Washington,1990-12-01,18,32.611111111111114,12.0,77.0
Washington,1991-01-01,21,29.714285714285715,17.0,82.0
Washington,1991-02-01,12,30.833333333333332,19.0,58.0
Washington,1991-03-01,13,29.846153846153847,20.0,58.0
Washington,1991-04-01,12,33.583333333333336,17.0,60.0
Washington,1991-05-01,8,31.75,22.0,40.0
Washington,1991-06-01,9,24.22222222222222,16.0,34.0
Washington,1991-07-01,18,27.38888888888889,12.0,60.0
Washington,1991-08-01,14,32.714285714285715,18.0,71.0
Washington,1991-09-01,14,28.571428571428573,17.0,85.0
Washington,1991-10-01,12,32.25,7.0,58.0
Washington,1991-11-01,11,28.181818181818183,17.0,55.0
Washington,1991-12-01,17,29.647058823529413,16.0,54.0
Washington,1992-01-01,17,32.0,15.0,68.0
Washington,1992-02-01,22,30.636363636363637,16.0,62.0
Washington,1992-03-01,15,27.466666666666665,17.0,80.0
Washington,1992-04-01,10,28.8,19.0,46.0
Washington,1992-05-01,16,29.375,16.0,54.0
Washington,1992-06-01,19,32.8421052631579,17.0,64.0
Washington,1992-07-01,21,30.142857142857142,13.0,71.0
Washington,1992-08-01,18,30.61111111111111,16.0,63.0
Washington,1992-09-01,19,25.63157894736842,15.0,69.0
Washington,1992-10-01,17,28.058823529411764,16.0,46.0
Washington,1992-11-01,11,33.90909090909091,18.0,50.0
Washington,1992-12-01,23,30.52173913043478,17.0,75.0
Washington,1993-01-01,8,30.875,19.0,44.0
Washington,1993-02-01,15,34.13333333333333,23.0,64.0
Washington,1993-03-01,24,33.916666666666664,13.0,87.0
Washington,1993-04-01,17,30.058823529411764,19.0,48.0
Washington,1993-05-01,16,29.5,12.0,59.0
Washington,1993-06-01,28,28.285714285714285,15.0,59.0
Washington,1993-07-01,19,23.94736842105263,14.0,47.0
Washington,1993-08-01,17,30.235294117647058,19.0,58.0
Washington,1993-09-01,18,32.833333333333336,15.0,67.0
Washington,1993-10-01,18,25.055555555555557,13.0,47.0
Washington,1993-11-01,16,26.875,16.0,57.0
Washington,1993-12-01,12,25.75,15.0,37.0
Washington,1994-01-01,19,28.63157894736842,14.0,82.0
Washington,1994-02-01,16,28.5625,12.0,69.0
Washington,1994-03-01,16,26.875,16.0,42.0
Washington,1994-04-01,28,28.75,14.0,65.0
Washington,1994-05-01,21,28.333333333333332,9.0,58.0
Washington,1994-06-01,19,29.894736842105264,17.0,52.0
Washington,1994-07-01,19,24.842105263157894,12.0,46.0
Washington,1994-08-01,24,28.625,12.0,71.0
Washington,1994-09-01,20,33.3,19.0,74.0
Washington,1994-10-01,17,29.647058823529413,16.0,52.0
Washington,1994-11-01,21,26.238095238095237,16.0,44.0
Washington,1994-12-01,22,26.545454545454547,14.0,53.0
Washington,1995-01-01,8,25.625,15.0,39.0
Washington,1995-02-01,19,32.8421052631579,17.0,58.0
Washington,1995-03-01,18,35.666666666666664,15.0,87.0
Washington,1995-04-01,23,32.26086956521739,15.0,57.0
Washington,1995-05-01,17,33.411764705882355,16.0,68.0
Washington,1995-06-01,17,30.0,15.0,44.0
Washington,1995-07-01,14,29.714285714285715,14.0,91.0
Washington,1995-08-01,26,29.23076923076923,14.0,75.0
Washington,1995-09-01,16,36.6875,14.0,85.0
Washington,1995-10-01,24,31.666666666666668,13.0,61.0
Washington,1995-11-01,20,27.8,16.0,43.0
Washington,1995-12-01,20,34.2,11.0,79.0
Washington,1996-01-01,20,31.0,15.0,65.0
Washington,1996-02-01,21,28.523809523809526,14.0,78.0
Washington,1996-03-01,19,30.263157894736842,13.0,55.0
Washington,1996-04-01,14,31.857142857142858,15.0,66.0
Washington,1996-05-01,11,24.0,15.0,38.0
Washington,1996-06-01,14,30.571428571428573,14.0,53.0
Washington,1996-07-01,18,28.055555555555557,18.0,43.0
Washington,1996-08-01,19,31.894736842105264,17.0,59.0
Washington,1996-09-01,24,34.541666666666664,17.0,70.0
Washington,1996-10-01,14,29.285714285714285,16.0,68.0
Washington,1996-11-01,16,32.5625,16.0,74.0
Washington,1996-12-01,20,34.3,14.0,61.0
Washington,1997-01-01,21,23.952380952380953,15.0,45.0
Washington,1997-02-01,15,31.533333333333335,16.0,60.0
Washington,1997-03-01,13,29.0,18.0,48.0
Washington,1997-04-01,11,32.54545454545455,18.0,56.0
Washington,1997-05-01,17,30.0,15.0,83.0
Washington,1997-06-01,18,32.72222222222222,19.0,55.0
Washington,1997-07-01,17,26.176470588235293,13.0,46.0
Washington,1997-08-01,12,31.083333333333332,17.0,56.0
Washington,1997-09-01,15,28.133333333333333,14.0,56.0
Washington,1997-10-01,7,29.285714285714285,19.0,43.0
Washington,1997-11-01,15,27.8,17.0,48.0
Washington,1997-12-01,26,29.346153846153847,15.0,66.0
Washington,1998-01-01,16,31.875,19.0,77.0
Washington,1998-02-01,12,28.416666666666668,15.0,78.0
Washington,1998-03-01,13,30.23076923076923,14.0,61.0
Washington,1998-04-01,11,36.63636363636363,16.0,75.0
Washington,1998-05-01,11,34.18181818181818,16.0,53.0
Washington,1998-06-01,16,27.75,14.0,41.0
Washington,1998-07-01,21,30.19047619047619,16.0,58.0
Washington,1998-08-01,15,29.4,15.0,43.0
Washington,1998-09-01,12,30.25,13.0,62.0
Washington,1998-10-01,14,39.42857142857143,14.0,80.0
Washington,1998-11-01,11,35.63636363636363,20.0,77.0
Washington,1998-12-01,12,30.75,19.0,48.0
Washington,1999-01-01,12,26.416666666666668,12.0,54.0
Washington,1999-02-01,10,30.2,15.0,46.0
Washington,1999-03-01,16,35.625,19.0,72.0
Washington,1999-04-01,10,26.4,15.0,51.0
Washington,1999-05-01,14,25.071428571428573,16.0,44.0
Washington,1999-06-01,16,24.9375,14.0,50.0
Washington,1999-07-01,8,29.625,19.0,56.0
Washington,1999-08-01,12,27.416666666666668,17.0,45.0
Washington,1999-09-01,12,32.916666666666664,16.0,71.0
Washington,1999-10-01,7,32.142857142857146,22.0,49.0
Washington,1999-11-01,7,32.142857142857146,17.0,47.0
Washington,1999-12-01,17,34.411764705882355,20.0,49.0
Washington,2000-01-01,13,26.76923076923077,18.0,51.0
Washington,2000-02-01,9,34.333333333333336,17.0,87.0
Washington,2000-03-01,16,33.3125,19.0,67.0
Washington,2000-04-01,15,33.46666666666667,20.0,69.0
Washington,2000-05-01,6,30.666666666666668,17.0,48.0
Washington,2000-06-01,17,28.647058823529413,17.0,45.0
Washington,2000-07-01,11,29.818181818181817,21.0,54.0
Washington,2000-08-01,13,36.15384615384615,14.0,81.0
Washington,2000-09-01,24,31.833333333333332,16.0,80.0
Washington,2000-10-01,14,33.357142857142854,18.0,54.0
Washington,2000-11-01,14,29.0,14.0,85.0
Washington,2000-12-01,18,28.27777777777778,16.0,78.0
Washington,2001-01-01,15,31.066666666666666,17.0,54.0
Washington,2001-02-01,13,30.46153846153846,14.0,61.0
Washington,2001-03-01,18,32.5,17.0,59.0
Washington,2001-04-01,14,33.142857142857146,19.0,64.0
Washington,2001-05-01,18,31.333333333333332,15.0,55.0
Washington,2001-06-01,9,28.555555555555557,15.0,53.0
Washington,2001-07-01,16,30.125,16.0,45.0
Washington,2001-08-01,20,28.5,14.0,56.0
Washington,2001-09-01,15,30.933333333333334,21.0,58.0
Washington,2001-10-01,10,26.4,13.0,42.0
Washington,2001-11-01,8,32.25,13.0,61.0
Washington,2001-12-01,9,39.333333333333336,22.0,70.0
Washington,2002-01-01,13,29.153846153846153,17.0,50.0
Washington,2002-02-01,9,32.111111111111114,23.0,58.0
Washington,2002-03-01,13,36.07692307692308,15.0,71.0
Washington,2002-04-01,18,32.888888888888886,16.0,61.0
Washington,2002-05-01,11,32.0,19.0,49.0
Washington,2002-06-01,15,32.06666666666667,18.0,62.0
Washington,2002-07-01,6,33.833333333333336,21.0,56.0
Washington,2002-08-01,28,31.928571428571427,14.0,57.0
Washington,2002-09-01,8,36.0,20.0,53.0
Washington,2002-10-01,13,38.30769230769231,22.0,68.0
Washington,2002-11-01,16,30.4375,12.0,45.0
Washington,2002-12-01,18,29.444444444444443,14.0,52.0
Washington,2003-01-01,17,36.76470588235294,14.0,59.0
Washington,2003-02-01,10,31.3,12.0,51.0
Washington,2003-03-01,22,34.95454545454545,16.0,79.0
Washington,2003-04-01,10,38.6,21.0,72.0
Washington,2003-05-01,9,36.888888888888886,21.0,56.0
Washington,2003-06-01,13,31.23076923076923,17.0,90.0
Washington,2003-07-01,16,32.125,18.0,56.0
Washington,2003-08-01,24,33.416666666666664,17.0,69.0
Washington,2003-09-01,14,33.42857142857143,17.0,60.0
Washington,2003-10-01,19,34.05263157894737,18.0,45.0
Washington,2003-11-01,9,31.11111111111111,17.0,48.0
Washington,2003-12-01,6,35.833333333333336,20.0,60.0
Washington,2004-01-01,11,33.0,15.0,61.0
Washington,2004-02-01,11,34.0,19.0,70.0
Washington,2004-03-01,10,34.1,17.0,46.0
Washington,2004-04-01,18,27.72222222222222,18.0,47.0
Washington,2004-05-01,10,32.0,20.0,46.0
Washington,2004-06-01,19,32.78947368421053,15.0,60.0
Washington,2004-07-01,16,34.0,18.0,57.0
Washington,2004-08-01,15,29.4,20.0,59.0
Washington,2004-09-01,6,31.5,14.0,45.0
Washington,2004-10-01,20,33.55,14.0,50.0
Washington,2004-11-01,19,31.210526315789473,18.0,51.0
Washington,2004-12-01,17,35.11764705882353,19.0,55.0
Washington,2005-01-01,16,27.625,13.0,55.0
Washington,2005-02-01,19,29.263157894736842,16.0,59.0
Washington,2005-03-01,12,34.75,16.0,61.0
Washington,2005-04-01,11,33.0,18.0,57.0
Washington,2005-05-01,8,33.375,21.0,57.0
Washington,2005-06-01,26,32.15384615384615,17.0,72.0
Washington,2005-07-01,12,31.166666666666668,19.0,65.0
Washington,2005-08-01,18,35.888888888888886,18.0,63.0
Washington,2005-09-01,12,41.083333333333336,22.0,64.0
Washington,2005-10-01,15,37.06666666666667,16.0,62.0
Washington,2005-11-01,19,32.526315789473685,17.0,70.0
Washington,2005-12-01,23,24.608695652173914,11.0,45.0
Washington,2006-01-01,12,30.75,16.0,68.0
Washington,2006-02-01,14,32.42857142857143,18.0,74.0
Washington,2006-03-01,16,26.5,12.0,48.0
Washington,2006-04-01,9,34.111111111111114,17.0,53.0
Washington,2006-05-01,15,31.133333333333333,16.0,42.0
Washington,2006-06-01,9,23.77777777777778,18.0,34.0
Washington,2006-07-01,22,26.136363636363637,15.0,57.0
Washington,2006-08-01,13,30.307692307692307,20.0,46.0
Washington,2006-09-01,18,34.333333333333336,16.0,93.0
Washington,2006-10-01,17,40.76470588235294,19.0,91.0
Washington,2006-11-01,13,31.692307692307693,21.0,57.0
Washington,2006-12-01,16,34.1875,18.0,56.0
Washington,2007-01-01,14,28.928571428571427,17.0,52.0
Washington,2007-02-01,9,31.0,18.0,62.0
Washington,2007-03-01,16,42.625,20.0,79.0
Washington,2007-04-01,8,39.25,22.0,60.0
Washington,2007-05-01,11,31.818181818181817,15.0,51.0
Washington,2007-06-01,15,31.533333333333335,18.0,43.0
Washington,2007-07-01,15,34.666666666666664,18.0,60.0
Washington,2007-08-01,13,37.38461538461539,18.0,67.0
Washington,2007-09-01,11,34.81818181818182,20.0,61.0
Washington,2007-10-01,15,34.6,15.0,84.0
Washington,2007-11-01,11,31.454545454545453,16.0,56.0
Washington,2007-12-01,18,28.72222222222222,16.0,52.0
Washington,2008-01-01,10,36.4,19.0,55.0
Washington,2008-02-01,16,28.0,18.0,51.0
Washington,2008-03-01,15,29.066666666666666,18.0,53.0
Washington,2008-04-01,13,27.76923076923077,15.0,48.0
Washington,2008-05-01,12,36.666666666666664,17.0,68.0
Washington,2008-06-01,10,34.7,21.0,81.0
Washington,2008-07-01,15,33.266666666666666,18.0,74.0
Washington,2008-08-01,9,35.333333333333336,14.0,70.0
Washington,2008-09-01,22,35.13636363636363,19.0,91.0
Washington,2008-10-01,14,28.071428571428573,14.0,59.0
Washington,2008-11-01,14,27.428571428571427,14.0,55.0
Washington,2008-12-01,10,31.6,17.0,58.0
Washington,2009-01-01,10,24.7,16.0,44.0
Washington,2009-02-01,19,39.526315789473685,19.0,82.0
Washington,2009-03-01,17,29.529411764705884,16.0,52.0
Washington,2009-04-01,19,31.210526315789473,14.0,61.0
Washington,2009-05-01,9,37.77777777777778,27.0,53.0
Washington,2009-06-01,11,33.45454545454545,17.0,63.0
Washington,2009-07-01,16,31.0,17.0,57.0
Washington,2009-08-01,12,29.666666666666668,18.0,45.0
Washington,2009-09-01,15,35.53333333333333,21.0,54.0
Washington,2009-10-01,7,44.57142857142857,16.0,68.0
Washington,2009-11-01,13,37.23076923076923,24.0,45.0
Washington,2009-12-01,25,30.64,16.0,53.0
Washington,2010-01-01,7,35.142857142857146,21.0,49.0
Washington,2010-02-01,8,38.75,20.0,88.0
Washington,2010-03-01,11,28.727272727272727,17.0,42.0
Washington,2010-04-01,12,34.666666666666664,19.0,65.0
Washington,2010-05-01,15,35.4,14.0,74.0
Washington,2010-06-01,11,38.63636363636363,18.0,79.0
Washington,2010-07-01,14,31.285714285714285,15.0,58.0
Washington,2010-08-01,18,32.888888888888886,18.0,51.0
Washington,2010-09-01,10,39.1,19.0,60.0
Washington,2010-10-01,14,28.714285714285715,19.0,47.0
Washington,2010-11-01,13,36.0,19.0,65.0
Washington,2010-12-01,10,37.3,21.0,70.0
Washington,2011-01-01,14,29.142857142857142,20.0,52.0
Washington,2011-02-01,7,27.285714285714285,19.0,42.0
Washington,2011-03-01,9,31.22222222222222,18.0,56.0
Washington,2011-04-01,20,35.65,15.0,57.0
Washington,2011-05-01,15,32.4,16.0,57.0
Washington,2011-06-01,11,36.54545454545455,20.0,58.0
Washington,2011-07-01,11,35.0,17.0,70.0
Washington,2011-08-01,10,38.5,24.0,54.0
Washington,2011-09-01,14,35.857142857142854,18.0,56.0
Washington,2011-10-01,14,39.57142857142857,13.0,79.0
Washington,2011-11-01,12,30.5,18.0,51.0
Washington,2011-12-01,15,36.06666666666667,17.0,61.0
Washington,2012-01-01,12,32.833333333333336,18.0,67.0
Washington,2012-02-01,17,32.35294117647059,19.0,56.0
Washington,2012-03-01,22,27.636363636363637,3.0,71.0
Washington,2012-04-01,17,37.588235294117645,11.0,73.0
Washington,2012-05-01,22,34.68181818181818,19.0,55.0
Washington,2012-06-01,14,39.57142857142857,16.0,61.0
Washington,2012-07-01,6,31.666666666666668,16.0,51.0
Washington,2012-08-01,9,33.333333333333336,18.0,69.0
Washington,2012-09-01,9,26.333333333333332,17.0,41.0
Washington,2012-10-01,22,31.727272727272727,21.0,62.0
Washington,2012-11-01,9,37.333333333333336,18.0,74.0
Washington,2012-12-01,16,34.25,19.0,80.0
Washington,2013-01-01,9,38.0,19.0,53.0
Washington,2013-02-01,8,30.0,21.0,39.0
Washington,2013-03-01,24,36.958333333333336,19.0,69.0
Washington,2013-04-01,14,37.857142857142854,21.0,66.0
Washington,2013-05-01,15,29.333333333333332,18.0,70.0
Washington,2013-06-01,17,30.352941176470587,15.0,51.0
Washington,2013-07-01,15,30.933333333333334,16.0,51.0
Washington,2013-08-01,12,32.583333333333336,15.0,66.0
Washington,2013-09-01,19,35.78947368421053,19.0,81.0
Washington,2013-10-01,15,29.2,19.0,65.0
Washington,2013-11-01,8,28.0,22.0,35.0
Washington,2013-12-01,12,31.833333333333332,20.0,50.0
Washington,2014-01-01,15,31.8,17.0,61.0
Washington,2014-02-01,16,31.125,16.0,64.0
Washington,2014-03-01,14,38.07142857142857,18.0,71.0
Washington,2014-04-01,14,36.285714285714285,20.0,53.0
Washington,2014-05-01,14,38.642857142857146,22.0,61.0
Washington,2014-06-01,16,35.5,12.0,60.0
Washington,2014-07-01,21,37.476190476190474,15.0,57.0
Washington,2014-08-01,17,30.764705882352942,17.0,55.0
Washington,2014-09-01,9,30.77777777777778,20.0,58.0
Washington,2014-10-01,15,32.13333333333333,15.0,78.0
Washington,2014-11-01,18,36.77777777777778,15.0,58.0
Washington,2014-12-01,14,34.857142857142854,18.0,80.0
Washington,2015-01-01,17,31.294117647058822,18.0,57.0
Washington,2015-02-01,13,32.46153846153846,18.0,53.0
Washington,2015-03-01,17,38.23529411764706,18.0,74.0
Washington,2015-04-01,5,30.2,27.0,34.0
Washington,2015-05-01,14,29.357142857142858,16.0,50.0
Washington,2015-06-01,16,34.5,21.0,56.0
Washington,2015-07-01,24,36.0,21.0,64.0
Washington,2015-08-01,14,34.357142857142854,22.0,52.0
Washington,2015-09-01,14,45.714285714285715,20.0,83.0
Washington,2015-10-01,12,33.666666666666664,19.0,75.0
Washington,2015-11-01,9,34.888888888888886,16.0,89.0
Washington,2015-12-01,23,34.17391304347826,19.0,64.0
Washington,2016-01-01,17,31.176470588235293,17.0,54.0
Washington,2016-02-01,16,36.0,16.0,72.0
Washington,2016-03-01,11,30.363636363636363,21.0,60.0
Washington,2016-04-01,16,37.5,22.0,81.0
Washington,2016-05-01,12,25.5,15.0,39.0
Washington,2016-06-01,15,38.46666666666667,24.0,94.0
Washington,2016-07-01,15,28.333333333333332,16.0,78.0
Washington,2016-08-01,7,38.42857142857143,19.0,59.0
Washington,2016-09-01,20,37.8,20.0,75.0
Washington,2016-10-01,15,31.2,16.0,45.0
Washington,2016-11-01,16,35.4375,22.0,60.0
Washington,2016-12-01,13,29.53846153846154,19.0,62.0
Washington,2017-01-01,20,33.8,17.0,79.0
Washington,2017-02-01,13,29.0,17.0,52.0
Washington,2017-03-01,14,28.0,17.0,52.0
Washington,2017-04-01,15,38.53333333333333,15.0,85.0
Washington,2017-05-01,17,28.176470588235293,15.0,54.0
Washington,2017-06-01,15,37.8,22.0,62.0
Washington,2017-07-01,17,29.705882352941178,17.0,46.0
Washington,2017-08-01,13,30.0,16.0,59.0
Washington,2017-09-01,13,33.61538461538461,15.0,51.0
Washington,2017-10-01,17,32.35294117647059,13.0,59.0
Washington,2017-11-01,19,30.526315789473685,16.0,50.0
Washington,2017-12-01,19,33.36842105263158,17.0,99.0
Washington,2018-01-01,21,30.714285714285715,14.0,73.0
Washington,2018-02-01,12,33.75,19.0,53.0
Washington,2018-03-01,17,34.05882352941177,21.0,63.0
Washington,2018-04-01,14,33.214285714285715,18.0,57.0
Washington,2018-05-01,17,28.176470588235293,14.0,58.0
Washington,2018-06-01,25,36.04,16.0,58.0
Washington,2018-07-01,21,36.476190476190474,17.0,68.0
Washington,2018-08-01,13,36.84615384615385,16.0,78.0
Washington,2018-09-01,10,49.4,17.0,94.0
Washington,2018-10-01,19,36.578947368421055,4.0,73.0
Washington,2018-11-01,20,36.35,16.0,87.0
Washington,2018-12-01,17,31.647058823529413,17.0,72.0
Washington,2019-01-01,23,37.82608695652174,21.0,88.0
Washington,2019-02-01,12,35.583333333333336,23.0,59.0
Washington,2019-03-01,16,34.3125,14.0,63.0
Washington,2019-04-01,19,27.157894736842106,16.0,56.0
Washington,2019-05-01,16,38.1875,18.0,73.0
Washington,2019-06-01,21,40.0,22.0,68.0
Washington,2019-07-01,19,29.157894736842106,14.0,73.0
Washington,2019-08-01,16,37.125,20.0,77.0
Washington,2019-09-01,8,37.5,20.0,64.0
Washington,2019-10-01,14,45.357142857142854,17.0,88.0
Washington,2019-11-01,14,34.714285714285715,18.0,57.0
Washington,2019-12-01,12,39.0,17.0,85.0
Washington,2020-01-01,16,29.5625,20.0,70.0
Washington,2020-02-01,19,29.57894736842105,7.0,56.0
