State,Year,VicAge_Count,VicAge_Mean,VicAge_Min,VicAge_Max,Incidents,N/A Age
Vermont,1987,16,34.125,0.0,87.0,16,0
Vermont,1988,11,26.363636363636363,2.0,54.0,12,1
Vermont,1989,11,40.81818181818182,21.0,76.0,11,0
Vermont,1990,14,34.785714285714285,23.0,77.0,14,0
Vermont,1991,14,31.642857142857142,14.0,48.0,14,0
Vermont,1992,11,36.0,15.0,93.0,11,0
Vermont,1993,13,31.307692307692307,2.0,52.0,13,0
Vermont,1994,6,41.0,21.0,58.0,6,0
Vermont,1995,13,45.53846153846154,27.0,68.0,13,0
Vermont,1996,16,36.75,0.0,73.0,16,0
Vermont,1997,9,38.22222222222222,4.0,82.0,9,0
Vermont,1998,12,46.416666666666664,16.0,80.0,12,0
Vermont,1999,20,33.5,0.0,76.0,20,0
Vermont,2000,10,35.0,15.0,46.0,10,0
Vermont,2001,7,34.285714285714285,18.0,55.0,7,0
Vermont,2002,13,27.53846153846154,9.0,56.0,13,0
Vermont,2003,15,39.0,17.0,85.0,15,0
Vermont,2004,16,40.1875,2.0,78.0,16,0
Vermont,2005,10,37.9,19.0,50.0,10,0
Vermont,2006,14,36.285714285714285,8.0,59.0,14,0
Vermont,2007,13,27.0,0.0,53.0,13,0
Vermont,2008,18,32.666666666666664,0.0,80.0,18,0
Vermont,2009,8,27.375,0.0,79.0,8,0
Vermont,2010,7,40.57142857142857,0.0,78.0,7,0
Vermont,2011,11,38.63636363636363,17.0,59.0,11,0
Vermont,2012,10,55.5,30.0,86.0,10,0
Vermont,2013,11,41.0,2.0,74.0,11,0
Vermont,2014,11,32.72727272727273,0.0,60.0,11,0
Vermont,2015,11,47.18181818181818,23.0,73.0,11,0
Vermont,2016,14,28.714285714285715,0.0,76.0,14,0
Vermont,2017,18,51.611111111111114,27.0,82.0,18,0
Vermont,2018,11,34.90909090909091,0.0,54.0,11,0
Vermont,2019,19,37.0,0.0,85.0,19,0
Vermont,2020,18,43.111111111111114,22.0,71.0,18,0
Vermont,2021,15,41.13333333333333,16.0,71.0,15,0
Virginia,1976,499,36.412825651302605,0.0,82.0,501,2
Virginia,1977,473,35.10570824524313,0.0,86.0,476,3
Virginia,1978,464,35.98275862068966,0.0,92.0,473,9
Virginia,1979,461,36.51409978308026,0.0,88.0,463,2
Virginia,1980,467,35.76017130620985,0.0,83.0,468,1
Virginia,1981,468,35.99145299145299,0.0,90.0,474,6
Virginia,1982,418,35.303827751196174,0.0,87.0,427,9
Virginia,1983,405,34.83456790123457,0.0,91.0,405,0
Virginia,1984,454,35.4647577092511,0.0,87.0,457,3
Virginia,1985,413,35.4818401937046,0.0,84.0,413,0
Virginia,1986,427,33.20843091334895,0.0,90.0,427,0
Virginia,1987,452,34.307522123893804,0.0,87.0,453,1
Virginia,1988,476,33.31512605042017,0.0,87.0,482,6
Virginia,1989,509,32.644400785854614,0.0,86.0,511,2
Virginia,1990,561,31.21212121212121,0.0,89.0,561,0
Virginia,1991,592,31.408783783783782,0.0,90.0,596,4
Virginia,1992,578,31.173010380622838,0.0,88.0,581,3
Virginia,1993,557,31.843806104129264,0.0,81.0,559,2
Virginia,1994,602,31.27906976744186,0.0,94.0,605,3
Virginia,1995,516,32.757751937984494,0.0,84.0,519,3
Virginia,1996,505,33.17821782178218,0.0,89.0,508,3
Virginia,1997,503,30.59045725646123,0.0,89.0,508,5
Virginia,1998,417,32.645083932853716,0.0,98.0,421,4
Virginia,1999,368,33.96467391304348,0.0,99.0,376,8
Virginia,2000,380,34.39473684210526,0.0,92.0,398,18
Virginia,2001,360,33.50277777777778,0.0,91.0,377,17
Virginia,2002,368,32.75271739130435,0.0,99.0,391,23
Virginia,2003,401,32.276807980049874,0.0,94.0,419,18
Virginia,2004,374,33.99732620320856,0.0,97.0,392,18
Virginia,2005,449,32.10022271714922,0.0,82.0,465,16
Virginia,2006,397,34.41057934508816,0.0,85.0,408,11
Virginia,2007,419,32.46778042959427,0.0,92.0,427,8
Virginia,2008,375,33.928,0.0,89.0,382,7
Virginia,2009,384,33.643229166666664,0.0,90.0,392,8
Virginia,2010,380,33.57631578947368,0.0,86.0,387,7
Virginia,2011,312,35.6025641025641,0.0,94.0,319,7
Virginia,2012,331,35.34743202416919,0.0,95.0,334,3
Virginia,2013,325,34.16923076923077,0.0,94.0,336,11
Virginia,2014,349,34.32091690544413,0.0,84.0,354,5
Virginia,2015,395,32.29113924050633,0.0,83.0,402,7
Virginia,2016,492,33.81707317073171,0.0,92.0,505,13
Virginia,2017,500,34.316,0.0,94.0,515,15
Virginia,2018,430,34.132558139534886,0.0,87.0,436,6
Virginia,2019,479,35.57202505219207,0.0,93.0,481,2
Virginia,2020,581,33.60413080895009,0.0,96.0,585,4
Virginia,2021,661,34.726172465960666,0.0,88.0,665,4
Washington,1976,161,34.21739130434783,0.0,90.0,162,1
Washington,1977,126,37.05555555555556,0.0,94.0,129,3
Washington,1978,164,35.02439024390244,0.0,94.0,164,0
Washington,1979,181,33.331491712707184,0.0,88.0,184,3
Washington,1980,219,35.054794520547944,0.0,91.0,222,3
Washington,1981,207,35.48309178743961,0.0,83.0,208,1
Washington,1982,190,32.43157894736842,0.0,89.0,192,2
Washington,1983,214,33.89719626168224,0.0,89.0,226,12
Washington,1984,205,31.458536585365852,0.0,87.0,216,11
Washington,1985,233,33.51502145922747,0.0,86.0,234,1
Washington,1986,220,31.37272727272727,0.0,87.0,225,5
Washington,1987,252,34.992063492063494,0.0,91.0,254,2
Washington,1988,265,33.64905660377359,0.0,89.0,273,8
Washington,1989,210,35.476190476190474,0.0,93.0,211,1
Washington,1990,245,33.93061224489796,0.0,84.0,249,4
Washington,1991,215,32.47441860465116,0.0,98.0,221,6
Washington,1992,273,30.802197802197803,0.0,92.0,274,1
Washington,1993,286,30.164335664335663,0.0,94.0,287,1
Washington,1994,316,31.037974683544302,0.0,90.0,317,1
Washington,1995,287,31.968641114982578,0.0,99.0,288,1
Washington,1996,257,32.284046692607006,0.0,86.0,258,1
Washington,1997,250,32.988,0.0,91.0,250,0
Washington,1998,212,31.778301886792452,0.0,84.0,215,3
Washington,1999,181,31.027624309392266,0.0,89.0,182,1
Washington,2000,202,33.60891089108911,0.0,95.0,203,1
Washington,2001,198,34.30808080808081,0.0,83.0,199,1
Washington,2002,207,35.01449275362319,0.0,89.0,208,1
Washington,2003,201,34.24875621890547,0.0,89.0,204,3
Washington,2004,204,32.76470588235294,0.0,88.0,208,4
Washington,2005,224,34.924107142857146,0.0,95.0,226,2
Washington,2006,206,33.189320388349515,0.0,90.0,207,1
Washington,2007,183,34.31693989071038,0.0,93.0,186,3
Washington,2008,209,33.27751196172249,0.0,92.0,210,1
Washington,2009,205,34.64878048780488,0.0,88.0,207,2
Washington,2010,175,34.097142857142856,0.0,89.0,175,0
Washington,2011,182,37.994505494505496,0.0,94.0,183,1
Washington,2012,215,35.544186046511626,0.0,87.0,215,0
Washington,2013,193,36.38341968911917,0.0,97.0,194,1
Washington,2014,204,34.15686274509804,0.0,99.0,206,2
Washington,2015,222,35.86486486486486,0.0,92.0,224,2
Washington,2016,213,37.032863849765256,0.0,95.0,213,0
Washington,2017,239,35.63179916317991,0.0,95.0,242,3
Washington,2018,253,36.58498023715415,0.0,89.0,255,2
Washington,2019,228,37.478070175438596,0.0,86.0,229,1
Washington,2020,333,35.55555555555556,0.0,97.0,337,4
Washington,2021,350,35.28857142857143,0.0,89.0,360,10
West Virginia,1976,108,37.94444444444444,1.0,95.0,108,0
West Virginia,1977,119,39.378151260504204,1.0,90.0,119,0
West Virginia,1978,130,38.34615384615385,2.0,88.0,130,0
West Virginia,1979,120,33.325,0.0,86.0,120,0
West Virginia,1980,132,38.29545454545455,1.0,87.0,134,2
West Virginia,1981,122,36.631147540983605,1.0,86.0,122,0
West Virginia,1982,107,36.373831775700936,1.0,82.0,107,0
West Virginia,1983,97,38.381443298969074,4.0,85.0,97,0
West Virginia,1984,88,34.55681818181818,1.0,74.0,88,0
West Virginia,1985,75,36.093333333333334,2.0,83.0,75,0
West Virginia,1986,120,36.325,1.0,94.0,120,0
West Virginia,1987,104,36.16346153846154,1.0,83.0,104,0
West Virginia,1988,100,35.53,2.0,83.0,101,1
West Virginia,1989,125,38.904,1.0,88.0,125,0
West Virginia,1990,110,36.5,1.0,84.0,110,0
West Virginia,1991,111,36.3963963963964,1.0,69.0,112,1
West Virginia,1992,117,34.92307692307692,1.0,70.0,118,1
West Virginia,1993,129,36.0,1.0,87.0,129,0
West Virginia,1994,110,40.3,1.0,88.0,110,0
West Virginia,1995,91,37.0989010989011,1.0,86.0,92,1
West Virginia,1996,67,33.19402985074627,1.0,86.0,69,2
West Virginia,1997,85,36.68235294117647,1.0,86.0,85,0
West Virginia,1998,80,38.775,12.0,89.0,81,1
West Virginia,1999,69,39.78260869565217,14.0,79.0,69,0
West Virginia,2000,61,31.327868852459016,0.0,72.0,64,3
West Virginia,2001,39,45.02564102564103,1.0,88.0,40,1
West Virginia,2002,73,37.47945205479452,0.0,83.0,76,3
West Virginia,2003,64,40.171875,0.0,93.0,65,1
West Virginia,2004,60,35.733333333333334,2.0,82.0,66,6
West Virginia,2005,77,31.545454545454547,0.0,76.0,78,1
West Virginia,2006,72,39.416666666666664,0.0,95.0,76,4
West Virginia,2007,62,31.322580645161292,0.0,75.0,62,0
West Virginia,2008,57,39.07017543859649,0.0,80.0,64,7
West Virginia,2009,76,40.55263157894737,1.0,84.0,77,1
West Virginia,2010,56,34.642857142857146,0.0,73.0,57,1
West Virginia,2011,79,36.037974683544306,0.0,81.0,84,5
West Virginia,2012,69,38.34782608695652,3.0,84.0,72,3
West Virginia,2013,56,40.607142857142854,1.0,88.0,58,2
West Virginia,2014,71,38.80281690140845,0.0,90.0,74,3
West Virginia,2015,70,37.32857142857143,1.0,89.0,72,2
West Virginia,2016,79,33.44303797468354,0.0,80.0,80,1
West Virginia,2017,104,43.24038461538461,0.0,92.0,109,5
West Virginia,2018,61,37.36065573770492,1.0,88.0,65,4
West Virginia,2019,83,35.12048192771084,1.0,74.0,84,1
West Virginia,2020,118,41.79661016949152,0.0,89.0,120,2
West Virginia,2021,103,37.62135922330097,0.0,80.0,107,4
Wisconsin,1976,151,34.72185430463576,0.0,85.0,151,0
Wisconsin,1977,139,34.26618705035971,0.0,88.0,139,0
Wisconsin,1978,122,32.4344262295082,0.0,77.0,122,0
Wisconsin,1979,171,33.58479532163743,0.0,91.0,174,3
Wisconsin,1980,145,30.317241379310346,0.0,82.0,145,0
Wisconsin,1981,148,37.03378378378378,0.0,96.0,148,0
Wisconsin,1982,148,35.358108108108105,0.0,85.0,148,0
Wisconsin,1983,134,33.723880597014926,0.0,85.0,135,1
Wisconsin,1984,124,34.854838709677416,0.0,91.0,124,0
Wisconsin,1985,142,33.514084507042256,0.0,84.0,142,0
Wisconsin,1986,144,29.243055555555557,0.0,89.0,144,0
Wisconsin,1987,168,32.98809523809524,0.0,86.0,168,0
Wisconsin,1988,143,32.72027972027972,0.0,83.0,145,2
Wisconsin,1989,176,29.931818181818183,0.0,84.0,176,0
Wisconsin,1990,237,30.11392405063291,0.0,92.0,238,1
Wisconsin,1991,247,29.93522267206478,0.0,92.0,248,1
Wisconsin,1992,218,30.46330275229358,0.0,90.0,219,1
Wisconsin,1993,240,29.195833333333333,0.0,76.0,241,1
Wisconsin,1994,246,28.398373983739837,0.0,90.0,247,1
Wisconsin,1995,241,29.033195020746888,0.0,87.0,241,0
Wisconsin,1996,225,29.622222222222224,0.0,93.0,225,0
Wisconsin,1997,223,31.183856502242154,0.0,91.0,225,2
Wisconsin,1999,198,27.95959595959596,0.0,85.0,200,2
Wisconsin,2000,172,28.930232558139537,0.0,88.0,172,0
Wisconsin,2001,198,28.59090909090909,0.0,81.0,198,0
Wisconsin,2002,161,32.18633540372671,0.0,77.0,166,5
Wisconsin,2003,191,28.026178010471206,0.0,84.0,193,2
Wisconsin,2004,158,31.234177215189874,1.0,67.0,160,2
Wisconsin,2005,219,31.328767123287673,0.0,88.0,220,1
Wisconsin,2006,172,31.412790697674417,0.0,75.0,174,2
Wisconsin,2007,197,28.609137055837564,0.0,90.0,198,1
Wisconsin,2008,155,30.92258064516129,0.0,71.0,160,5
Wisconsin,2009,149,33.577181208053695,0.0,93.0,154,5
Wisconsin,2010,169,33.201183431952664,1.0,87.0,170,1
Wisconsin,2011,143,31.524475524475523,0.0,91.0,147,4
Wisconsin,2012,180,32.28888888888889,0.0,84.0,181,1
Wisconsin,2013,182,33.86813186813187,0.0,95.0,182,0
Wisconsin,2014,170,32.00588235294118,0.0,79.0,171,1
Wisconsin,2015,254,32.118110236220474,0.0,92.0,255,1
Wisconsin,2016,266,33.63157894736842,0.0,78.0,267,1
Wisconsin,2017,256,33.20703125,0.0,96.0,257,1
Wisconsin,2018,220,32.20454545454545,0.0,97.0,224,4
Wisconsin,2019,253,35.44664031620553,0.0,88.0,256,3
Wisconsin,2020,421,34.60332541567696,0.0,92.0,423,2
Wisconsin,2021,398,32.404522613065325,0.0,97.0,399,1
Wyoming,1976,22,38.81818181818182,18.0,80.0,22,0
Wyoming,1977,16,31.8125,2.0,67.0,16,0
Wyoming,1978,23,37.17391304347826,20.0,73.0,24,1
Wyoming,1979,43,32.04651162790697,0.0,74.0,44,1
Wyoming,1980,31,29.677419354838708,4.0,73.0,34,3
Wyoming,1981,26,32.80769230769231,0.0,65.0,26,0
Wyoming,1982,34,40.3235294117647,18.0,82.0,34,0
Wyoming,1983,30,29.1,0.0,68.0,30,0
Wyoming,1984,20,37.7,0.0,86.0,20,0
Wyoming,1985,25,29.2,0.0,66.0,25,0
Wyoming,1986,29,29.517241379310345,1.0,65.0,29,0
Wyoming,1987,11,29.545454545454547,0.0,84.0,11,0
Wyoming,1988,14,35.0,1.0,60.0,14,0
Wyoming,1989,22,29.136363636363637,0.0,65.0,22,0
Wyoming,1990,23,28.956521739130434,5.0,76.0,23,0
Wyoming,1991,15,31.333333333333332,1.0,85.0,15,0
Wyoming,1992,20,31.75,0.0,55.0,20,0
Wyoming,1993,18,34.388888888888886,0.0,76.0,18,0
Wyoming,1994,20,36.2,17.0,73.0,20,0
Wyoming,1995,12,26.5,0.0,62.0,12,0
Wyoming,1996,18,33.0,15.0,55.0,18,0
Wyoming,1997,18,32.55555555555556,3.0,60.0,18,0
Wyoming,1998,17,28.058823529411764,0.0,62.0,17,0
Wyoming,1999,13,34.53846153846154,16.0,62.0,13,0
Wyoming,2000,12,33.416666666666664,0.0,78.0,12,0
Wyoming,2001,11,34.63636363636363,0.0,83.0,11,0
Wyoming,2002,16,46.75,16.0,77.0,16,0
Wyoming,2003,17,22.764705882352942,0.0,55.0,17,0
Wyoming,2004,13,21.846153846153847,0.0,59.0,13,0
Wyoming,2005,17,32.11764705882353,1.0,77.0,17,0
Wyoming,2006,9,29.22222222222222,19.0,48.0,9,0
Wyoming,2007,17,28.176470588235293,2.0,54.0,18,1
Wyoming,2008,11,32.36363636363637,0.0,60.0,11,0
Wyoming,2009,12,30.833333333333332,0.0,79.0,12,0
Wyoming,2010,8,29.75,0.0,42.0,8,0
Wyoming,2011,18,20.666666666666668,0.0,42.0,20,2
Wyoming,2012,17,32.94117647058823,0.0,74.0,17,0
Wyoming,2013,17,37.705882352941174,10.0,70.0,17,0
Wyoming,2014,14,34.42857142857143,0.0,76.0,14,0
Wyoming,2015,16,32.375,0.0,76.0,18,2
Wyoming,2016,21,34.19047619047619,0.0,79.0,23,2
Wyoming,2017,14,36.785714285714285,1.0,65.0,14,0
Wyoming,2018,17,35.88235294117647,2.0,75.0,17,0
Wyoming,2019,15,41.733333333333334,20.0,68.0,15,0
Wyoming,2020,20,38.25,13.0,60.0,20,0
Wyoming,2021,32,31.625,0.0,68.0,33,1
